source_split,target,family,functional_family,n_qubits,tensor_size,original_tcount,objective_variant,execution_status,has_beam_candidate,factor_count,factor_qubit_concentration_index,factor_support_weight_mean,factor_pairwise_support_overlap_mean,factor_pairwise_jaccard_mean,decomp_tcount,decomp_tdepth,decomp_qasm_depth,decomp_qasm_depth_ratio,decomp_structural_status,optimization_elapsed_sec,materialization_elapsed_sec,objective_elapsed_sec,best_beam_materializer,best_beam_tcount,best_beam_tdepth,best_beam_qasm_depth,best_beam_qasm_depth_ratio,best_beam_primary_nc_depth_ratio,best_beam_cnots,target_objective_count,train_ready,oracle_objective,oracle_selection_status,objective_t_safe,objective_qasm_safe,objective_is_oracle,objective_rank,best_beam_summary_path
external_article_extended,mod_mult_55,arithmetic,modular-arithmetic,9,11,49,factor_count_pair_cap,ok,True,28,0.10370678883798418,3.5,1.187830687830688,0.22093516418913245,28.0,6.0,338.0,5.633333333333334,ok,,,,selected-beam-shared-parity-w16,28.0,5.0,264.0,4.4,0.6262626262626263,86.0,4,True,mixed_pair,constrained,False,True,False,,results/alphaq_objective_beam_policy_external_validation_article_extended/mod_mult_55/factor_count_pair_cap/selected-beam-shared-parity-w16/summary.json
external_article_extended,mod_mult_55,arithmetic,modular-arithmetic,9,11,49,mixed_pair,ok,True,18,0.09765625,3.5555555555555554,1.0980392156862746,0.20870422242971262,18.0,5.0,269.0,4.483333333333333,ok,,,,selected-beam-shared-parity-w4,18.0,3.0,252.0,4.2,0.5959595959595959,64.0,4,True,mixed_pair,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_article_extended/mod_mult_55/mixed_pair/selected-beam-shared-parity-w4/summary.json
external_article_extended,mod_mult_55,arithmetic,modular-arithmetic,9,11,49,frontier_pair,ok,True,29,0.10317460317460317,2.896551724137931,0.7931034482758621,0.17067206192821957,29.0,7.0,306.0,5.1,ok,,,,selected-beam-shared-parity-w16,29.0,4.0,264.0,4.4,0.7373737373737373,90.0,4,True,mixed_pair,constrained,False,True,False,,results/alphaq_objective_beam_policy_external_validation_article_extended/mod_mult_55/frontier_pair/selected-beam-shared-parity-w16/summary.json
external_article_extended,mod_mult_55,arithmetic,modular-arithmetic,9,11,49,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,4,True,mixed_pair,constrained,False,False,False,,
external_article_extended,mod_mult_55,arithmetic,modular-arithmetic,9,11,49,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,4,True,mixed_pair,constrained,False,False,False,,
external_article_extended,nc_tof_5,arithmetic,toffoli-chain,9,15,49,factor_count,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,0,False,,missing,False,False,False,,
external_article_extended,nc_tof_5,arithmetic,toffoli-chain,9,15,49,factor_count_pair_cap,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,0,False,,missing,False,False,False,,
external_article_extended,nc_tof_5,arithmetic,toffoli-chain,9,15,49,mixed_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,0,False,,missing,False,False,False,,
external_article_extended,nc_tof_5,arithmetic,toffoli-chain,9,15,49,frontier_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,0,False,,missing,False,False,False,,
external_article_extended,nc_tof_5,arithmetic,toffoli-chain,9,15,49,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,0,False,,missing,False,False,False,,
external_article_extended,nc_tof_5,arithmetic,toffoli-chain,9,15,49,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_repair_paircap,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,factor_count,missing,False,,,,,,,,,,,,,,,,,,,,,1,False,factor_count_pair_cap,constrained,False,False,False,,
external_journal_repair_paircap,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,factor_count_pair_cap,ok,True,61,0.08871111111111112,2.459016393442623,0.5043715846994535,0.12768561887414345,61.0,9.0,363.0,3.6666666666666665,missing-zx,,,,selected-beam-shared-parity-w16,61.0,7.0,286.0,2.888888888888889,,182.0,1,False,factor_count_pair_cap,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_repair_paircap/barenco_tof_4/factor_count_pair_cap/selected-beam-shared-parity-w16/summary.json
external_journal_repair_paircap,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,1,False,factor_count_pair_cap,constrained,False,False,False,,
external_journal_repair_paircap,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,1,False,factor_count_pair_cap,constrained,False,False,False,,
external_journal_repair_paircap,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,1,False,factor_count_pair_cap,constrained,False,False,False,,
external_journal_repair_paircap,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,1,False,factor_count_pair_cap,constrained,False,False,False,,
external_journal_full_mod_mult_55,mod_mult_55,arithmetic,modular-arithmetic,9,11,49,factor_count,ok,True,18,0.10430839002267574,4.666666666666667,2.130718954248366,0.3173202614379085,18.0,5.0,302.0,5.033333333333333,missing-zx,,,,selected-beam-shared-parity-w16,18.0,3.0,268.0,4.466666666666667,,70.0,3,True,mixed_pair,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count/selected-beam-shared-parity-w16/summary.json
external_journal_full_mod_mult_55,mod_mult_55,arithmetic,modular-arithmetic,9,11,49,factor_count_pair_cap,ok,True,28,0.10370678883798418,3.5,1.187830687830688,0.22093516418913245,28.0,6.0,338.0,5.633333333333334,missing-zx,,,,selected-beam-shared-parity-w16,28.0,5.0,264.0,4.4,,86.0,3,True,mixed_pair,constrained,False,True,False,,results/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count_pair_cap/selected-beam-shared-parity-w16/summary.json
external_journal_full_mod_mult_55,mod_mult_55,arithmetic,modular-arithmetic,9,11,49,mixed_pair,ok,True,18,0.09765625,3.5555555555555554,1.0980392156862746,0.20870422242971262,18.0,5.0,269.0,4.483333333333333,missing-zx,,,,selected-beam-shared-parity-w4,18.0,3.0,252.0,4.2,,64.0,3,True,mixed_pair,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55/mod_mult_55/mixed_pair/selected-beam-shared-parity-w4/summary.json
external_journal_full_mod_mult_55,mod_mult_55,arithmetic,modular-arithmetic,9,11,49,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,mixed_pair,constrained,False,False,False,,
external_journal_full_mod_mult_55,mod_mult_55,arithmetic,modular-arithmetic,9,11,49,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,mixed_pair,constrained,False,False,False,,
external_journal_full_mod_mult_55,mod_mult_55,arithmetic,modular-arithmetic,9,11,49,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,mixed_pair,constrained,False,False,False,,
external_journal_full_cuccaro_adder_n4,cuccaro_adder_n4,applications,adder,9,12,56,factor_count,ok,True,23,0.10883856829802775,3.217391304347826,1.0316205533596838,0.20668329255285778,23.0,7.0,283.0,2.917525773195876,missing-zx,,,,selected-beam-shared-parity-w32,23.0,4.0,241.0,2.484536082474227,,64.0,3,True,factor_count,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/selected-beam-shared-parity-w32/summary.json
external_journal_full_cuccaro_adder_n4,cuccaro_adder_n4,applications,adder,9,12,56,factor_count_pair_cap,ok,True,23,0.10664819944598337,3.3043478260869565,1.0671936758893281,0.21197063805759453,23.0,9.0,283.0,2.917525773195876,missing-zx,,,,selected-beam-shared-parity-w32,23.0,6.0,251.0,2.5876288659793816,,60.0,3,True,factor_count,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count_pair_cap/selected-beam-shared-parity-w32/summary.json
external_journal_full_cuccaro_adder_n4,cuccaro_adder_n4,applications,adder,9,12,56,mixed_pair,ok,True,32,0.10546241211465657,2.6875,0.6995967741935484,0.1634840629800307,32.0,7.0,313.0,3.2268041237113403,missing-zx,,,,selected-beam-shared-parity-w32,32.0,6.0,252.0,2.597938144329897,,88.0,3,True,factor_count,constrained,False,True,False,,results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/mixed_pair/selected-beam-shared-parity-w32/summary.json
external_journal_full_cuccaro_adder_n4,cuccaro_adder_n4,applications,adder,9,12,56,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count,constrained,False,False,False,,
external_journal_full_cuccaro_adder_n4,cuccaro_adder_n4,applications,adder,9,12,56,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count,constrained,False,False,False,,
external_journal_full_cuccaro_adder_n4,cuccaro_adder_n4,applications,adder,9,12,56,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count,constrained,False,False,False,,
external_journal_full_gf_2pow4_mult,gf_2pow4_mult,arithmetic,gf-multiplier,12,12,112,factor_count,ok,True,57,0.0866598925823777,2.912280701754386,0.6961152882205514,0.14976603214385167,57.0,12.0,584.0,4.390977443609023,missing-zx,,,,selected-beam-shared-parity-w32,57.0,8.0,461.0,3.4661654135338344,,220.0,3,True,factor_count_pair_cap,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/selected-beam-shared-parity-w32/summary.json
external_journal_full_gf_2pow4_mult,gf_2pow4_mult,arithmetic,gf-multiplier,12,12,112,factor_count_pair_cap,ok,True,55,0.08540298029161993,2.8727272727272726,0.6646464646464646,0.14700016033349367,55.0,13.0,602.0,4.526315789473684,missing-zx,,,,selected-beam-shared-parity-w32,55.0,8.0,462.0,3.473684210526316,,212.0,3,True,factor_count_pair_cap,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count_pair_cap/selected-beam-shared-parity-w32/summary.json
external_journal_full_gf_2pow4_mult,gf_2pow4_mult,arithmetic,gf-multiplier,12,12,112,mixed_pair,ok,True,63,0.08414127423822715,2.4126984126984126,0.45878136200716846,0.11896228025260284,63.0,9.0,576.0,4.330827067669173,missing-zx,,,,selected-beam-shared-parity-w32,63.0,9.0,452.0,3.398496240601504,,208.0,3,True,factor_count_pair_cap,constrained,False,True,False,,results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/mixed_pair/selected-beam-shared-parity-w32/summary.json
external_journal_full_gf_2pow4_mult,gf_2pow4_mult,arithmetic,gf-multiplier,12,12,112,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count_pair_cap,constrained,False,False,False,,
external_journal_full_gf_2pow4_mult,gf_2pow4_mult,arithmetic,gf-multiplier,12,12,112,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count_pair_cap,constrained,False,False,False,,
external_journal_full_gf_2pow4_mult,gf_2pow4_mult,arithmetic,gf-multiplier,12,12,112,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count_pair_cap,constrained,False,False,False,,
external_journal_full_hamming_weight_n6,hamming_weight_n6,applications,hamming-weight,10,12,28,factor_count,ok,True,25,0.11374095989480605,3.12,1.0233333333333334,0.21261243386243384,25.0,6.0,242.0,6.722222222222222,missing-zx,,,,selected-beam-shared-parity-w32,25.0,4.0,173.0,4.805555555555555,,78.0,3,True,factor_count_pair_cap,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/selected-beam-shared-parity-w32/summary.json
external_journal_full_hamming_weight_n6,hamming_weight_n6,applications,hamming-weight,10,12,28,factor_count_pair_cap,ok,True,25,0.10192837465564739,2.64,0.63,0.14601984126984124,25.0,7.0,224.0,6.222222222222222,missing-zx,,,,selected-beam-shared-parity-w32,25.0,4.0,168.0,4.666666666666667,,64.0,3,True,factor_count_pair_cap,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count_pair_cap/selected-beam-shared-parity-w32/summary.json
external_journal_full_hamming_weight_n6,hamming_weight_n6,applications,hamming-weight,10,12,28,mixed_pair,ok,True,26,0.10376492194674013,2.5384615384615383,0.5938461538461538,0.1495238095238095,26.0,7.0,205.0,5.694444444444445,missing-zx,,,,selected-beam-shared-parity-w32,26.0,4.0,172.0,4.777777777777778,,78.0,3,True,factor_count_pair_cap,constrained,True,True,False,3,results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/mixed_pair/selected-beam-shared-parity-w32/summary.json
external_journal_full_hamming_weight_n6,hamming_weight_n6,applications,hamming-weight,10,12,28,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count_pair_cap,constrained,False,False,False,,
external_journal_full_hamming_weight_n6,hamming_weight_n6,applications,hamming-weight,10,12,28,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count_pair_cap,constrained,False,False,False,,
external_journal_full_hamming_weight_n6,hamming_weight_n6,applications,hamming-weight,10,12,28,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count_pair_cap,constrained,False,False,False,,
external_journal_full_hamming_weight_n7,hamming_weight_n7,applications,hamming-weight,11,13,28,factor_count,ok,True,26,0.10024691358024691,3.4615384615384617,1.1107692307692307,0.2100940170940171,26.0,9.0,260.0,6.341463414634147,missing-zx,,,,selected-beam-shared-parity-w32,26.0,4.0,202.0,4.926829268292683,,92.0,3,True,factor_count,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/selected-beam-shared-parity-w32/summary.json
external_journal_full_hamming_weight_n7,hamming_weight_n7,applications,hamming-weight,11,13,28,factor_count_pair_cap,ok,True,28,0.09642372114078769,3.357142857142857,1.0026455026455026,0.18249664063156126,28.0,10.0,263.0,6.414634146341464,missing-zx,,,,selected-beam-shared-parity-w16,28.0,6.0,188.0,4.585365853658536,,90.0,3,True,factor_count,constrained,False,True,False,,results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count_pair_cap/selected-beam-shared-parity-w16/summary.json
external_journal_full_hamming_weight_n7,hamming_weight_n7,applications,hamming-weight,11,13,28,mixed_pair,ok,True,36,0.0912,2.7777777777777777,0.6444444444444445,0.14260141093474427,36.0,9.0,323.0,7.878048780487805,missing-zx,,,,selected-beam-shared-parity-w32,36.0,5.0,210.0,5.121951219512195,,114.0,3,True,factor_count,constrained,False,True,False,,results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/mixed_pair/selected-beam-shared-parity-w32/summary.json
external_journal_full_hamming_weight_n7,hamming_weight_n7,applications,hamming-weight,11,13,28,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count,constrained,False,False,False,,
external_journal_full_hamming_weight_n7,hamming_weight_n7,applications,hamming-weight,11,13,28,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count,constrained,False,False,False,,
external_journal_full_hamming_weight_n7,hamming_weight_n7,applications,hamming-weight,11,13,28,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count,constrained,False,False,False,,
external_journal_full_nc_tof_5,nc_tof_5,arithmetic,toffoli-chain,9,15,49,factor_count,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_full_nc_tof_5,nc_tof_5,arithmetic,toffoli-chain,9,15,49,factor_count_pair_cap,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_full_nc_tof_5,nc_tof_5,arithmetic,toffoli-chain,9,15,49,mixed_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_full_nc_tof_5,nc_tof_5,arithmetic,toffoli-chain,9,15,49,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_full_nc_tof_5,nc_tof_5,arithmetic,toffoli-chain,9,15,49,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_full_nc_tof_5,nc_tof_5,arithmetic,toffoli-chain,9,15,49,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_full_gf_2pow5_mult,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,factor_count,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_full_gf_2pow5_mult,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,factor_count_pair_cap,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_full_gf_2pow5_mult,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,mixed_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_full_gf_2pow5_mult,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_full_gf_2pow5_mult,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_full_gf_2pow5_mult,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_full_cuccaro_adder_n5,cuccaro_adder_n5,applications,adder,11,16,70,factor_count,ok,True,590,0.06289925054071727,2.8677966101694916,0.5133089695260568,0.11286773522104879,590.0,68.0,2099.0,17.34710743801653,missing-zx,,,,selected-beam-shared-parity-w32,590.0,51.0,806.0,6.661157024793388,8.992125984251969,1992.0,1,False,factor_count,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n5/cuccaro_adder_n5/factor_count/selected-beam-shared-parity-w32/summary.json
external_journal_full_cuccaro_adder_n5,cuccaro_adder_n5,applications,adder,11,16,70,factor_count_pair_cap,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,1,False,factor_count,constrained,False,False,False,,
external_journal_full_cuccaro_adder_n5,cuccaro_adder_n5,applications,adder,11,16,70,mixed_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,1,False,factor_count,constrained,False,False,False,,
external_journal_full_cuccaro_adder_n5,cuccaro_adder_n5,applications,adder,11,16,70,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,1,False,factor_count,constrained,False,False,False,,
external_journal_full_cuccaro_adder_n5,cuccaro_adder_n5,applications,adder,11,16,70,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,1,False,factor_count,constrained,False,False,False,,
external_journal_full_cuccaro_adder_n5,cuccaro_adder_n5,applications,adder,11,16,70,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,1,False,factor_count,constrained,False,False,False,,
external_article_repair2_barenco,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,factor_count,ok,True,64,0.10080350620891161,2.3125,0.5109126984126984,0.13629298941798942,64.0,14.0,384.0,3.878787878787879,ok,3173.480675458908,12.298780529061332,3185.7794559879694,selected-beam-shared-parity-w32,64.0,7.0,298.0,3.01010101010101,0.9611650485436893,162.0,2,True,mixed_pair,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_article_repair2_barenco/barenco_tof_4/factor_count/selected-beam-shared-parity-w32/summary.json
external_article_repair2_barenco,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,factor_count_pair_cap,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,2,True,mixed_pair,constrained,False,False,False,,
external_article_repair2_barenco,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,mixed_pair,ok,True,42,0.08579565681737274,2.5238095238095237,0.49825783972125437,0.12205906752945081,42.0,7.0,304.0,3.0707070707070705,ok,2701.006523370743,2.4007925828918815,2703.4073159536347,selected-beam-shared-parity-w16,42.0,6.0,266.0,2.686868686868687,0.7087378640776699,118.0,2,True,mixed_pair,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_article_repair2_barenco/barenco_tof_4/mixed_pair/selected-beam-shared-parity-w16/summary.json
external_article_repair2_barenco,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,frontier_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,2,True,mixed_pair,constrained,False,False,False,,
external_article_repair2_barenco,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,mixed_pair,constrained,False,False,False,,
external_article_repair2_barenco,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,mixed_pair,constrained,False,False,False,,
external_article_repair2_vbe,vbe_adder_3,arithmetic,adder,10,14,70,factor_count,ok,True,65,0.0866,3.076923076923077,0.7846153846153846,0.1567855235042735,65.0,15.0,438.0,4.515463917525773,ok,2700.124852180481,3.4174032371956855,2703.5422554176766,selected-beam-shared-parity-w32,65.0,9.0,296.0,3.051546391752577,1.29,216.0,4,True,factor_count_pair_cap,constrained,True,True,False,3,results/alphaq_objective_beam_policy_external_validation_article_repair2_vbe/vbe_adder_3/factor_count/selected-beam-shared-parity-w32/summary.json
external_article_repair2_vbe,vbe_adder_3,arithmetic,adder,10,14,70,factor_count_pair_cap,ok,True,51,0.08390022675736962,3.2941176470588234,0.8627450980392157,0.1650133831310302,51.0,7.0,391.0,4.030927835051546,ok,2700.068414926529,2.3355964680667967,2702.4040113945957,selected-beam-shared-parity-w32,51.0,7.0,277.0,2.8556701030927836,1.05,182.0,4,True,factor_count_pair_cap,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_article_repair2_vbe/vbe_adder_3/factor_count_pair_cap/selected-beam-shared-parity-w32/summary.json
external_article_repair2_vbe,vbe_adder_3,arithmetic,adder,10,14,70,mixed_pair,ok,True,77,0.08482142857142858,2.909090909090909,0.6889952153110048,0.1495283121222971,77.0,14.0,478.0,4.927835051546392,ok,2700.0589723587036,3.247030867030844,2703.3060032257345,selected-beam-shared-parity-w32,77.0,8.0,317.0,3.268041237113402,1.6,300.0,4,True,factor_count_pair_cap,constrained,False,True,False,,results/alphaq_objective_beam_policy_external_validation_article_repair2_vbe/vbe_adder_3/mixed_pair/selected-beam-shared-parity-w32/summary.json
external_article_repair2_vbe,vbe_adder_3,arithmetic,adder,10,14,70,frontier_pair,ok,True,51,0.08695021048047612,3.2549019607843137,0.8745098039215686,0.16603734827264238,51.0,7.0,387.0,3.9896907216494846,ok,2700.200214624405,2.8877814339939505,2703.087996058399,selected-beam-shared-parity-w16,51.0,7.0,285.0,2.9381443298969074,1.07,188.0,4,True,factor_count_pair_cap,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_article_repair2_vbe/vbe_adder_3/frontier_pair/selected-beam-shared-parity-w16/summary.json
external_article_repair2_vbe,vbe_adder_3,arithmetic,adder,10,14,70,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,4,True,factor_count_pair_cap,constrained,False,False,False,,
external_article_repair2_vbe,vbe_adder_3,arithmetic,adder,10,14,70,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,4,True,factor_count_pair_cap,constrained,False,False,False,,
external_journal_full_nc_tof_5_long,nc_tof_5,arithmetic,toffoli-chain,9,15,49,factor_count,ok,True,103,0.08861340679522497,2.563106796116505,0.5627260612983057,0.13860016498508787,103.0,13.0,746.0,8.674418604651162,ok,3009.9272377490997,3.0464631100185215,3012.9737008591183,selected-beam-shared-parity-w32,103.0,10.0,581.0,6.755813953488372,2.4157303370786516,356.0,2,True,factor_count,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_full_nc_tof_5_long/nc_tof_5/factor_count/selected-beam-shared-parity-w32/summary.json
external_journal_full_nc_tof_5_long,nc_tof_5,arithmetic,toffoli-chain,9,15,49,factor_count_pair_cap,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_full_nc_tof_5_long,nc_tof_5,arithmetic,toffoli-chain,9,15,49,mixed_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_full_nc_tof_5_long,nc_tof_5,arithmetic,toffoli-chain,9,15,49,frontier_pair,ok,True,103,0.08861340679522497,2.563106796116505,0.5627260612983057,0.13860016498508787,103.0,13.0,746.0,8.674418604651162,ok,3061.788571834564,2.612464388133958,3064.401036222698,selected-beam-shared-parity-w32,103.0,10.0,581.0,6.755813953488372,2.4157303370786516,356.0,2,True,factor_count,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_full_nc_tof_5_long/nc_tof_5/frontier_pair/selected-beam-shared-parity-w32/summary.json
external_journal_full_nc_tof_5_long,nc_tof_5,arithmetic,toffoli-chain,9,15,49,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_full_nc_tof_5_long,nc_tof_5,arithmetic,toffoli-chain,9,15,49,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
